IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.200.145,2082,2082,false,SIN,Asia Pacific,Singapore,59,0.00
47.236.170.225,80,80,false,SIN,Asia Pacific,Singapore,59,0.00
47.243.67.28,2095,2095,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.242.171.94,2053,2053,true,HKG,Asia Pacific,Hong Kong,59,0.00
8.219.5.10,2052,2052,false,SIN,Asia Pacific,Singapore,59,0.00
8.219.229.190,2052,2052,false,SIN,Asia Pacific,Singapore,59,0.00
47.236.10.100,2052,2052,false,SIN,Asia Pacific,Singapore,59,0.00
8.210.65.1,8080,8080,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.218.207.169,2095,2095,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.236.102.102,2095,2095,false,SIN,Asia Pacific,Singapore,59,0.00
8.219.189.143,2052,2052,false,SIN,Asia Pacific,Singapore,59,0.00
47.76.32.108,2095,2095,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.236.123.133,8880,8880,false,SIN,Asia Pacific,Singapore,59,0.00
8.219.240.160,80,80,false,SIN,Asia Pacific,Singapore,59,0.00
47.242.59.216,8880,8880,false,HKG,Asia Pacific,Hong Kong,59,0.00
47.236.144.48,8080,8080,false,SIN,Asia Pacific,Singapore,59,0.00
8.219.100.168,2052,2052,false,SIN,Asia Pacific,Singapore,59,0.00
8.218.207.169,2082,2082,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.218.122.55,8080,8080,false,HKG,Asia Pacific,Hong Kong,59,0.00
8.219.229.190,8080,8080,false,SIN,Asia Pacific,Singapore,59,0.00
8.222.156.242,80,80,false,SIN,Asia Pacific,Singapore,59,0.00
47.243.27.217,2086,2086,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.210.107.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.218.2.181,8080,8080,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.218.143.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.236.169.164,2086,2086,false,SIN,Asia Pacific,Singapore,60,0.00
8.210.66.190,2095,2095,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.219.201.8,8880,8880,false,SIN,Asia Pacific,Singapore,60,0.00
8.218.126.53,8880,8880,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.236.169.141,2095,2095,false,SIN,Asia Pacific,Singapore,60,0.00
8.219.202.130,8080,8080,false,SIN,Asia Pacific,Singapore,60,0.00
47.242.157.96,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,0.00
47.243.60.150,8880,8880,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.210.34.188,2095,2095,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.242.36.78,80,80,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.219.240.160,80,80,false,SIN,Asia Pacific,Singapore,60,0.00
47.243.173.187,2052,2052,false,HKG,Asia Pacific,Hong Kong,60,0.00
47.76.49.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,60,0.00
8.219.99.169,2086,2086,false,SIN,Asia Pacific,Singapore,61,0.00
47.237.0.31,2052,2052,false,SIN,Asia Pacific,Singapore,61,0.00
8.210.101.157,80,80,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.242.59.216,8080,8080,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.222.146.222,2096,2096,true,SIN,Asia Pacific,Singapore,61,0.00
8.210.107.246,80,80,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.218.207.169,8880,8880,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.237.81.112,2086,2086,false,SIN,Asia Pacific,Singapore,61,0.00
8.217.164.10,2082,2082,false,HKG,Asia Pacific,Hong Kong,61,0.00
47.243.5.154,80,80,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.217.145.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,61,0.00
8.219.49.65,2082,2082,false,SIN,Asia Pacific,Singapore,62,0.00
8.219.222.98,2086,2086,false,SIN,Asia Pacific,Singapore,62,0.00
8.222.136.247,2083,2083,true,SIN,Asia Pacific,Singapore,62,0.00
47.243.107.148,2086,2086,false,HKG,Asia Pacific,Hong Kong,62,0.00
8.218.2.181,2082,2082,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.236.97.90,80,80,false,SIN,Asia Pacific,Singapore,62,0.00
47.236.172.71,8880,8880,false,SIN,Asia Pacific,Singapore,62,0.00
8.210.174.156,2086,2086,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.236.205.188,2095,2095,false,SIN,Asia Pacific,Singapore,62,0.00
8.222.184.198,2095,2095,false,SIN,Asia Pacific,Singapore,62,0.00
8.218.174.118,80,80,false,HKG,Asia Pacific,Hong Kong,62,0.00
8.210.3.24,8080,8080,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.236.171.205,2095,2095,false,SIN,Asia Pacific,Singapore,62,0.00
8.218.65.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,62,0.00
47.236.75.113,2095,2095,false,SIN,Asia Pacific,Singapore,62,0.00
47.236.17.193,8080,8080,false,SIN,Asia Pacific,Singapore,63,0.00
8.218.222.36,80,80,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.243.86.79,2086,2086,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.210.21.65,8880,8880,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.210.107.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.218.188.129,2095,2095,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.76.94.15,2082,2082,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.218.204.128,80,80,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.218.3.12,2052,2052,false,HKG,Asia Pacific,Hong Kong,63,0.00
47.243.169.63,80,80,false,HKG,Asia Pacific,Hong Kong,63,0.00
8.222.215.228,8880,8880,false,SIN,Asia Pacific,Singapore,63,0.00
47.76.77.103,80,80,false,HKG,Asia Pacific,Hong Kong,64,0.00
47.236.104.11,2052,2052,false,SIN,Asia Pacific,Singapore,64,0.00
47.242.252.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,64,0.00
47.242.59.216,2095,2095,false,HKG,Asia Pacific,Hong Kong,64,0.00
47.243.74.220,8880,8880,false,HKG,Asia Pacific,Hong Kong,64,0.00
8.222.181.117,8443,8443,true,SIN,Asia Pacific,Singapore,64,0.00
47.243.67.28,80,80,false,HKG,Asia Pacific,Hong Kong,64,0.00
8.222.144.50,2083,2083,true,SIN,Asia Pacific,Singapore,64,0.00
8.217.251.62,8880,8880,false,HKG,Asia Pacific,Hong Kong,64,0.00
8.219.198.139,80,80,false,SIN,Asia Pacific,Singapore,64,0.00
8.210.156.6,2086,2086,false,HKG,Asia Pacific,Hong Kong,64,0.00
8.218.146.204,8080,8080,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.210.192.93,8080,8080,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.217.127.73,8880,8880,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.243.74.220,80,80,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.218.3.12,80,80,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.243.60.150,8080,8080,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.218.142.253,8880,8880,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.222.215.228,80,80,false,SIN,Asia Pacific,Singapore,65,0.00
8.218.53.110,8080,8080,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.219.191.110,8880,8880,false,SIN,Asia Pacific,Singapore,65,0.00
8.218.243.95,2052,2052,false,HKG,Asia Pacific,Hong Kong,65,0.00
8.218.85.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.242.17.250,8080,8080,false,HKG,Asia Pacific,Hong Kong,65,0.00
47.76.159.146,2082,2082,false,HKG,Asia Pacific,Hong Kong,66,0.00
8.222.244.192,2086,2086,false,SIN,Asia Pacific,Singapore,66,0.00
8.222.137.192,2087,2087,true,SIN,Asia Pacific,Singapore,66,0.00
47.242.59.216,2086,2086,false,HKG,Asia Pacific,Hong Kong,66,0.00
8.218.65.237,80,80,false,HKG,Asia Pacific,Hong Kong,66,0.00
47.242.234.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,0.00
8.218.143.10,8880,8880,false,HKG,Asia Pacific,Hong Kong,66,0.00
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,66,0.00
8.222.134.170,2082,2082,false,SIN,Asia Pacific,Singapore,66,0.00
8.219.199.220,8880,8880,false,SIN,Asia Pacific,Singapore,66,0.00
8.218.211.17,8080,8080,false,HKG,Asia Pacific,Hong Kong,66,0.00
8.218.146.204,2095,2095,false,HKG,Asia Pacific,Hong Kong,66,0.00
8.210.207.214,2053,2053,true,HKG,Asia Pacific,Hong Kong,66,0.00
47.236.87.246,80,80,false,SIN,Asia Pacific,Singapore,66,0.00
47.242.155.183,2096,2096,true,HKG,Asia Pacific,Hong Kong,67,0.00
47.236.9.152,2052,2052,false,SIN,Asia Pacific,Singapore,67,0.00
8.218.53.110,2086,2086,false,HKG,Asia Pacific,Hong Kong,67,0.00
47.237.95.13,2082,2082,false,SIN,Asia Pacific,Singapore,67,0.00
8.218.222.36,8080,8080,false,HKG,Asia Pacific,Hong Kong,67,0.00
8.218.53.110,2082,2082,false,HKG,Asia Pacific,Hong Kong,67,0.00
47.236.10.100,2095,2095,false,SIN,Asia Pacific,Singapore,67,0.00
47.237.86.185,2052,2052,false,SIN,Asia Pacific,Singapore,67,0.00
8.218.143.10,80,80,false,HKG,Asia Pacific,Hong Kong,67,0.00
8.219.177.205,2086,2086,false,SIN,Asia Pacific,Singapore,67,0.00
8.219.6.150,2082,2082,false,SIN,Asia Pacific,Singapore,67,0.00
8.222.180.86,2095,2095,false,SIN,Asia Pacific,Singapore,67,0.00
8.219.191.40,8080,8080,false,SIN,Asia Pacific,Singapore,67,0.00
8.218.136.25,2052,2052,false,HKG,Asia Pacific,Hong Kong,67,0.00
47.237.92.26,2082,2082,false,SIN,Asia Pacific,Singapore,67,0.00
47.243.107.148,2095,2095,false,HKG,Asia Pacific,Hong Kong,68,0.00
8.222.187.4,2082,2082,false,SIN,Asia Pacific,Singapore,68,0.00
47.243.90.180,2086,2086,false,HKG,Asia Pacific,Hong Kong,68,0.00
47.236.237.90,8880,8880,false,SIN,Asia Pacific,Singapore,68,0.00
47.242.232.14,2087,2087,true,HKG,Asia Pacific,Hong Kong,68,0.00
8.219.6.150,8080,8080,false,SIN,Asia Pacific,Singapore,68,0.00
47.243.139.85,2086,2086,false,HKG,Asia Pacific,Hong Kong,68,0.00
47.243.107.148,2086,2086,false,HKG,Asia Pacific,Hong Kong,68,0.00
8.219.177.205,2082,2082,false,SIN,Asia Pacific,Singapore,68,0.00
47.243.27.217,8080,8080,false,HKG,Asia Pacific,Hong Kong,68,0.00
47.236.9.152,80,80,false,SIN,Asia Pacific,Singapore,68,0.00
8.217.91.121,8880,8880,false,HKG,Asia Pacific,Hong Kong,68,0.00
8.210.100.23,2052,2052,false,HKG,Asia Pacific,Hong Kong,68,0.00
8.218.8.142,2082,2082,false,HKG,Asia Pacific,Hong Kong,68,0.00
8.218.188.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,68,0.00
8.218.8.142,2052,2052,false,HKG,Asia Pacific,Hong Kong,69,0.00
47.237.95.156,2095,2095,false,SIN,Asia Pacific,Singapore,69,0.00
8.222.160.176,2053,2053,true,SIN,Asia Pacific,Singapore,69,0.00
8.217.147.230,8880,8880,false,HKG,Asia Pacific,Hong Kong,69,0.00
47.237.10.1,80,80,false,SIN,Asia Pacific,Singapore,69,0.00
8.218.155.238,8080,8080,false,HKG,Asia Pacific,Hong Kong,69,0.00
8.210.101.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,69,0.00
8.219.77.222,2082,2082,false,SIN,Asia Pacific,Singapore,69,0.00
8.210.107.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,70,0.00
8.219.1.92,2052,2052,false,SIN,Asia Pacific,Singapore,70,0.00
47.237.82.15,2086,2086,false,SIN,Asia Pacific,Singapore,70,0.00
8.218.18.132,2082,2082,false,HKG,Asia Pacific,Hong Kong,70,0.00
8.219.200.145,8080,8080,false,SIN,Asia Pacific,Singapore,70,0.00
8.210.100.23,2082,2082,false,HKG,Asia Pacific,Hong Kong,70,0.00
47.236.144.196,2052,2052,false,SIN,Asia Pacific,Singapore,70,0.00
47.242.252.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,70,0.00
8.218.11.90,8080,8080,false,HKG,Asia Pacific,Hong Kong,70,0.00
8.218.181.189,2086,2086,false,HKG,Asia Pacific,Hong Kong,70,0.00
47.236.10.182,80,80,false,SIN,Asia Pacific,Singapore,71,0.00
47.245.126.151,2096,2096,true,SIN,Asia Pacific,Singapore,71,0.00
47.242.232.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,71,0.00
47.243.27.217,2086,2086,false,HKG,Asia Pacific,Hong Kong,71,0.00
47.236.168.17,80,80,false,SIN,Asia Pacific,Singapore,71,0.00
47.76.146.1,8080,8080,false,HKG,Asia Pacific,Hong Kong,71,0.00
8.218.146.204,8880,8880,false,HKG,Asia Pacific,Hong Kong,71,0.00
8.218.2.181,2086,2086,false,HKG,Asia Pacific,Hong Kong,71,0.00
47.243.74.220,8080,8080,false,HKG,Asia Pacific,Hong Kong,72,0.00
8.222.215.228,8080,8080,false,SIN,Asia Pacific,Singapore,72,0.00
47.76.37.57,2052,2052,false,HKG,Asia Pacific,Hong Kong,72,0.00
8.219.103.65,8080,8080,false,SIN,Asia Pacific,Singapore,72,0.00
47.236.83.239,8880,8880,false,SIN,Asia Pacific,Singapore,72,0.00
8.218.74.119,8080,8080,false,HKG,Asia Pacific,Hong Kong,73,0.00
47.242.171.94,2083,2083,true,HKG,Asia Pacific,Hong Kong,73,0.00
8.219.229.190,2086,2086,false,SIN,Asia Pacific,Singapore,73,0.00
47.76.146.1,8080,8080,false,HKG,Asia Pacific,Hong Kong,73,0.00
8.210.100.23,8080,8080,false,HKG,Asia Pacific,Hong Kong,73,0.00
8.210.207.214,2052,2052,false,HKG,Asia Pacific,Hong Kong,73,0.00
8.218.211.17,2095,2095,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.243.67.28,8080,8080,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.219.142.191,2052,2052,false,SIN,Asia Pacific,Singapore,74,0.00
47.236.9.152,2082,2082,false,SIN,Asia Pacific,Singapore,74,0.00
8.219.60.54,2053,2053,true,SIN,Asia Pacific,Singapore,74,0.00
47.243.91.58,80,80,false,HKG,Asia Pacific,Hong Kong,74,0.00
47.242.59.216,2052,2052,false,HKG,Asia Pacific,Hong Kong,74,0.00
8.219.161.129,2096,2096,true,SIN,Asia Pacific,Singapore,74,0.00
8.210.156.6,8880,8880,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.219.202.130,80,80,false,SIN,Asia Pacific,Singapore,75,0.00
8.219.66.156,2052,2052,false,NRT,Asia Pacific,Tokyo,75,0.00
8.219.222.98,8880,8880,false,SIN,Asia Pacific,Singapore,75,0.00
8.222.214.231,2082,2082,false,SIN,Asia Pacific,Singapore,75,0.00
47.242.252.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,75,0.00
8.219.201.8,2082,2082,false,SIN,Asia Pacific,Singapore,75,0.00
8.219.240.160,8880,8880,false,SIN,Asia Pacific,Singapore,76,0.00
8.218.174.118,2082,2082,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.222.244.192,2082,2082,false,SIN,Asia Pacific,Singapore,76,0.00
8.222.181.117,8443,8443,true,SIN,Asia Pacific,Singapore,76,0.00
47.242.17.250,2086,2086,false,HKG,Asia Pacific,Hong Kong,76,0.00
47.243.27.217,2052,2052,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.210.207.214,8880,8880,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.218.136.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,76,0.00
8.222.165.117,2087,2087,true,SIN,Asia Pacific,Singapore,76,0.00
8.219.40.37,2082,2082,false,SIN,Asia Pacific,Singapore,76,0.00
47.243.107.148,2095,2095,false,HKG,Asia Pacific,Hong Kong,76,0.00
47.243.86.79,2095,2095,false,HKG,Asia Pacific,Hong Kong,77,0.00
8.219.153.237,2052,2052,false,NRT,Asia Pacific,Tokyo,77,0.00
8.222.146.222,2087,2087,true,SIN,Asia Pacific,Singapore,77,0.00
8.210.156.6,2082,2082,false,HKG,Asia Pacific,Hong Kong,77,0.00
8.218.126.53,80,80,false,HKG,Asia Pacific,Hong Kong,77,0.00
47.76.49.246,8080,8080,false,HKG,Asia Pacific,Hong Kong,77,0.00
8.222.165.117,2052,2052,false,SIN,Asia Pacific,Singapore,78,0.00
8.218.136.25,80,80,false,HKG,Asia Pacific,Hong Kong,78,0.00
8.210.101.157,8080,8080,false,HKG,Asia Pacific,Hong Kong,78,0.00
47.243.5.154,2082,2082,false,HKG,Asia Pacific,Hong Kong,79,0.00
8.219.194.170,2095,2095,false,SIN,Asia Pacific,Singapore,79,0.00
47.236.180.51,8080,8080,false,SIN,Asia Pacific,Singapore,79,0.00
8.210.100.23,2095,2095,false,HKG,Asia Pacific,Hong Kong,79,0.00
8.219.66.156,8880,8880,false,NRT,Asia Pacific,Tokyo,79,0.00
8.218.85.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,80,0.00
47.243.67.28,2082,2082,false,HKG,Asia Pacific,Hong Kong,80,0.00
8.222.164.209,443,443,true,SIN,Asia Pacific,Singapore,80,0.00
47.243.86.79,2052,2052,false,HKG,Asia Pacific,Hong Kong,80,0.00
47.237.94.140,8880,8880,false,SIN,Asia Pacific,Singapore,80,0.00
47.76.94.15,8443,8443,true,HKG,Asia Pacific,Hong Kong,80,0.00
8.210.101.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,80,0.00
47.243.91.58,8080,8080,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.218.122.55,2086,2086,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.219.0.162,80,80,false,SIN,Asia Pacific,Singapore,81,0.00
8.218.222.36,2086,2086,false,HKG,Asia Pacific,Hong Kong,81,0.00
47.243.91.58,2082,2082,false,HKG,Asia Pacific,Hong Kong,81,0.00
8.218.211.17,8880,8880,false,HKG,Asia Pacific,Hong Kong,82,0.00
47.243.91.58,2052,2052,false,HKG,Asia Pacific,Hong Kong,82,0.00
47.243.107.148,8880,8880,false,HKG,Asia Pacific,Hong Kong,82,0.00
8.219.153.237,80,80,false,NRT,Asia Pacific,Tokyo,82,0.00
8.218.181.189,2052,2052,false,HKG,Asia Pacific,Hong Kong,83,0.00
8.222.214.231,2086,2086,false,SIN,Asia Pacific,Singapore,84,0.00
47.236.168.17,2052,2052,false,SIN,Asia Pacific,Singapore,84,0.00
8.222.208.38,2052,2052,false,SIN,Asia Pacific,Singapore,85,0.00
47.236.125.62,2082,2082,false,NRT,Asia Pacific,Tokyo,86,0.00
8.218.18.235,8880,8880,false,HKG,Asia Pacific,Hong Kong,86,0.00
47.236.172.71,2096,2096,true,SIN,Asia Pacific,Singapore,86,0.00
8.219.66.156,2095,2095,false,NRT,Asia Pacific,Tokyo,87,0.00
47.243.27.217,2052,2052,false,HKG,Asia Pacific,Hong Kong,87,0.00
8.217.159.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,87,0.00
8.222.134.170,2083,2083,true,SIN,Asia Pacific,Singapore,88,0.00
8.222.165.117,2095,2095,false,SIN,Asia Pacific,Singapore,90,0.00
8.219.153.237,2086,2086,false,NRT,Asia Pacific,Tokyo,90,0.00
47.243.74.220,2052,2052,false,HKG,Asia Pacific,Hong Kong,90,0.00
47.243.67.28,2095,2095,false,HKG,Asia Pacific,Hong Kong,90,0.00
47.243.74.220,2086,2086,false,HKG,Asia Pacific,Hong Kong,90,0.00
8.210.203.7,8880,8880,false,HKG,Asia Pacific,Hong Kong,90,0.00
8.219.153.237,2082,2082,false,NRT,Asia Pacific,Tokyo,91,0.00
8.219.66.156,2082,2082,false,NRT,Asia Pacific,Tokyo,91,0.00
47.236.125.62,2095,2095,false,NRT,Asia Pacific,Tokyo,91,0.00
47.236.125.62,80,80,false,NRT,Asia Pacific,Tokyo,91,0.00
8.222.137.192,2086,2086,false,SIN,Asia Pacific,Singapore,91,0.00
47.236.158.158,2052,2052,false,SIN,Asia Pacific,Singapore,92,0.00
8.222.222.64,2052,2052,false,SIN,Asia Pacific,Singapore,92,0.00
8.219.240.160,8080,8080,false,SIN,Asia Pacific,Singapore,92,0.00
8.219.50.180,8880,8880,false,SIN,Asia Pacific,Singapore,93,0.00
8.219.139.13,8880,8880,false,SIN,Asia Pacific,Singapore,93,0.00
47.243.67.28,2086,2086,false,HKG,Asia Pacific,Hong Kong,93,0.00
47.242.36.78,2052,2052,false,HKG,Asia Pacific,Hong Kong,93,0.00
47.236.125.62,8080,8080,false,NRT,Asia Pacific,Tokyo,93,0.00
8.217.91.121,2086,2086,false,HKG,Asia Pacific,Hong Kong,93,0.00
8.219.66.156,8080,8080,false,NRT,Asia Pacific,Tokyo,93,0.00
8.219.139.13,2052,2052,false,SIN,Asia Pacific,Singapore,94,0.00
8.210.207.214,2096,2096,true,HKG,Asia Pacific,Hong Kong,94,0.00
8.219.153.237,2052,2052,false,NRT,Asia Pacific,Tokyo,95,0.00
8.219.66.156,80,80,false,NRT,Asia Pacific,Tokyo,96,0.00
8.222.181.117,2087,2087,true,SIN,Asia Pacific,Singapore,96,0.00
149.129.8.215,80,80,false,SJC,North America,San Jose,97,0.00
149.129.8.215,80,80,false,SJC,North America,San Jose,98,0.00
47.243.86.79,2082,2082,false,HKG,Asia Pacific,Hong Kong,99,0.00
47.236.125.62,2082,2082,false,NRT,Asia Pacific,Tokyo,99,0.00
47.236.202.91,2095,2095,false,SIN,Asia Pacific,Singapore,99,0.00
47.243.91.58,2082,2082,false,HKG,Asia Pacific,Hong Kong,100,0.00
47.236.170.54,2082,2082,false,SIN,Asia Pacific,Singapore,100,0.00
8.219.193.202,8080,8080,false,SIN,Asia Pacific,Singapore,100,0.00
8.222.180.86,80,80,false,SIN,Asia Pacific,Singapore,101,0.00
47.236.125.62,2086,2086,false,NRT,Asia Pacific,Tokyo,102,0.00
8.219.66.156,80,80,false,NRT,Asia Pacific,Tokyo,102,0.00
47.236.125.62,8080,8080,false,NRT,Asia Pacific,Tokyo,103,0.00
8.219.66.156,2095,2095,false,NRT,Asia Pacific,Tokyo,104,0.00
8.219.153.237,2095,2095,false,NRT,Asia Pacific,Tokyo,105,0.00
8.219.51.211,2087,2087,true,SIN,Asia Pacific,Singapore,105,0.00
8.219.100.168,2086,2086,false,SIN,Asia Pacific,Singapore,105,0.00
8.219.153.237,80,80,false,NRT,Asia Pacific,Tokyo,106,0.00
47.236.125.62,2086,2086,false,NRT,Asia Pacific,Tokyo,106,0.00
8.222.162.45,8880,8880,false,SIN,Asia Pacific,Singapore,106,0.00
8.222.160.176,80,80,false,SIN,Asia Pacific,Singapore,106,0.00
8.219.153.237,8880,8880,false,NRT,Asia Pacific,Tokyo,107,0.00
47.236.104.11,80,80,false,SIN,Asia Pacific,Singapore,107,0.00
8.218.136.25,2082,2082,false,HKG,Asia Pacific,Hong Kong,110,0.00
8.219.153.237,2082,2082,false,NRT,Asia Pacific,Tokyo,110,0.00
47.237.95.146,2083,2083,true,SIN,Asia Pacific,Singapore,111,0.00
8.210.175.109,2095,2095,false,HKG,Asia Pacific,Hong Kong,114,0.00
8.219.191.110,2052,2052,false,SIN,Asia Pacific,Singapore,115,0.00
8.222.181.117,2096,2096,true,SIN,Asia Pacific,Singapore,115,0.00
8.210.9.129,80,80,false,HKG,Asia Pacific,Hong Kong,115,0.00
47.236.125.62,2095,2095,false,NRT,Asia Pacific,Tokyo,117,0.00
8.219.153.237,2095,2095,false,NRT,Asia Pacific,Tokyo,117,0.00
47.237.82.15,80,80,false,SIN,Asia Pacific,Singapore,118,0.00
8.210.65.1,2052,2052,false,HKG,Asia Pacific,Hong Kong,120,0.00
47.236.125.62,8880,8880,false,NRT,Asia Pacific,Tokyo,121,0.00
47.236.125.62,8880,8880,false,NRT,Asia Pacific,Tokyo,121,0.00
47.236.125.62,2052,2052,false,NRT,Asia Pacific,Tokyo,122,0.00
8.219.66.156,2082,2082,false,NRT,Asia Pacific,Tokyo,123,0.00
8.219.153.237,8080,8080,false,NRT,Asia Pacific,Tokyo,123,0.00
8.219.78.188,8880,8880,false,SIN,Asia Pacific,Singapore,126,0.00
8.219.153.237,2086,2086,false,NRT,Asia Pacific,Tokyo,134,0.00
47.236.123.133,8080,8080,false,SIN,Asia Pacific,Singapore,139,0.00
47.236.144.196,8880,8880,false,SIN,Asia Pacific,Singapore,139,0.00
8.219.210.57,8880,8880,false,SIN,Asia Pacific,Singapore,141,0.00
8.219.194.170,2082,2082,false,SIN,Asia Pacific,Singapore,142,0.00
8.219.210.57,2082,2082,false,SIN,Asia Pacific,Singapore,142,0.00
47.236.202.91,2086,2086,false,SIN,Asia Pacific,Singapore,142,0.00
47.236.202.91,8880,8880,false,SIN,Asia Pacific,Singapore,142,0.00
47.236.174.206,2095,2095,false,SIN,Asia Pacific,Singapore,143,0.00
8.218.146.204,2086,2086,false,HKG,Asia Pacific,Hong Kong,143,0.00
47.236.170.54,80,80,false,SIN,Asia Pacific,Singapore,143,0.00
8.219.163.195,2082,2082,false,SIN,Asia Pacific,Singapore,149,0.00
8.219.222.98,80,80,false,SIN,Asia Pacific,Singapore,150,0.00
8.218.122.55,2095,2095,false,HKG,Asia Pacific,Hong Kong,156,0.00
47.236.172.71,80,80,false,SIN,Asia Pacific,Singapore,162,0.00
47.236.169.15,8880,8880,false,SIN,Asia Pacific,Singapore,163,0.00
8.219.124.227,80,80,false,SIN,Asia Pacific,Singapore,169,0.00
8.218.204.128,8080,8080,false,HKG,Asia Pacific,Hong Kong,172,0.00
47.251.74.226,80,80,false,LAX,North America,Los Angeles,172,0.00
8.219.117.198,2095,2095,false,SIN,Asia Pacific,Singapore,172,0.00
47.236.110.238,443,443,true,SIN,Asia Pacific,Singapore,174,0.00
8.219.98.13,2052,2052,false,SIN,Asia Pacific,Singapore,175,0.00
47.243.203.119,2095,2095,false,HKG,Asia Pacific,Hong Kong,176,0.00
47.76.80.72,8080,8080,false,HKG,Asia Pacific,Hong Kong,176,0.00
8.219.86.200,8880,8880,false,SIN,Asia Pacific,Singapore,177,0.00
8.219.201.8,8080,8080,false,SIN,Asia Pacific,Singapore,177,0.00
8.219.67.133,2086,2086,false,SIN,Asia Pacific,Singapore,180,0.00
8.219.106.156,2052,2052,false,SIN,Asia Pacific,Singapore,180,0.00
8.219.42.72,2086,2086,false,SIN,Asia Pacific,Singapore,189,0.00
8.219.87.30,2052,2052,false,SIN,Asia Pacific,Singapore,189,0.00
8.219.122.55,8880,8880,false,SIN,Asia Pacific,Singapore,200,0.00
47.88.85.197,2095,2095,false,SJC,North America,San Jose,201,0.00
8.219.84.214,2052,2052,false,SIN,Asia Pacific,Singapore,204,0.00
47.76.33.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,220,0.00
8.219.111.175,2082,2082,false,SIN,Asia Pacific,Singapore,228,0.00
8.222.162.45,2086,2086,false,SIN,Asia Pacific,Singapore,232,0.00
47.251.74.226,80,80,false,LAX,North America,Los Angeles,233,0.00
47.236.144.208,80,80,false,SIN,Asia Pacific,Singapore,237,0.00
47.236.150.13,2086,2086,false,SIN,Asia Pacific,Singapore,242,0.00
